"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72530094846","2020-05-10T00:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28","54",,,"+0.05","8","37","29.99",,"29.28","9.94","43","210",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072530 32966 82112 10122 21022 39917 40155 58017 90551 333 10150 21005 555 91006=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","31","55","0.00",,,,"40","29.96","SCT:04 130 OVC:08 250","29.24","10.00","44","210","29","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/10/20 00:51:02 METAR KORD 100651Z 21015G25KT 10SM SCT130 OVC250 13/M01 A2996 RMK AO2 PK WND 21028/0633 SLP147 T01281006 (EPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","33","53","0.00",,,,"47","29.94","FEW:02 80 BKN:07 100 OVC:08 180","29.22","10.00","44","220",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/10/20 01:51:02 METAR KORD 100751Z 22014KT 10SM FEW080 BKN100 OVC180 12/01 A2994 RMK AO2 PK WND 20026/0653 SLP139 T01170006 (EPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","35","52","0.00",,"+0.06","6","53","29.93","BKN:07 90 OVC:08 150","29.21","10.00","44","220","20","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/10/20 02:51:02 METAR KORD 100851Z 22010G17KT 10SM BKN090 OVC150 11/02 A2993 RMK AO2 SLP136 T01110017 56019 (EPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","38","52","T",,,,"59","29.93","BKN:07 46 OVC:08 85","29.21","10.00","45","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/10/20 03:51:02 METAR KORD 100951Z 23008KT 10SM BKN046 OVC085 11/03 A2993 RMK AO2 SLP136 T01110033 (EPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","51","T",,,,"66","29.92","FEW:02 37 BKN:07 70 OVC:08 120","29.20","10.00","46","250","22","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13305/10/20 04:51:02 METAR KORD 101051Z 25010G19KT 10SM FEW037 BKN070 OVC120 11/04 A2992 RMK AO2 RAB0958E12 SLP132 P0000 T01060044 (EPA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","41","50","T","-RA:02 |RA |RA","+0.01","8","71","29.92","FEW:02 37 BKN:07 55 OVC:08 90","29.20","10.00","46","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15205/10/20 05:51:02 METAR KORD 101151Z 23009KT 10SM -RA FEW037 BKN055 OVC090 10/05 A2992 RMK AO2 RAB24 SLP131 P0000 60000 T01000050 10128 20100 58004 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T06:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41","50",,"||RA","+0.01","8","71","29.92","41","29.22","9.94","46","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272530 11666 82309 10100 20050 39894 40131 58004 69901 761// 91151 333 10150 20100 555 91012=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","42","50","0.00",,,,"74","29.92","BKN:07 38 BKN:07 80","29.20","10.00","46","230",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/10/20 06:51:02 METAR KORD 101251Z 23006KT 10SM BKN038 BKN080 10/06 A2992 RMK AO2 RAE1158 SLP131 P0000 T01000056 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T07:46:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","43","48","0.02","RA:02 |RA |RA",,,"82",,"FEW:02 15 BKN:07 28 OVC:08 36","29.19","4.00","46","250","25","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/10/20 07:46:02 SPECI KORD 101346Z 25014G22KT 4SM RA FEW015 BKN028 OVC036 09/06 A2991 RMK AO2 RAB35 P0002 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","42","48","0.07","+RA:02 |RA |RA",,,"80","29.92","SCT:04 15 BKN:07 28 OVC:08 36","29.19","3.00","45","250","25","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/10/20 07:51:02 METAR KORD 101351Z 25009G22KT 3SM +RA SCT015 BKN028 OVC036 09/06 A2991 RMK AO2 RAB35 SLP131 P0004 T00890056 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T08:05:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","43","48","0.03","-RA:02 |RA |RA",,,"83",,"FEW:02 15 BKN:07 38 OVC:08 49","29.19","6.00","46","240",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/10/20 08:05:02 SPECI KORD 101405Z 24008KT 6SM -RA FEW015 BKN038 OVC049 09/06 A2991 RMK AO2 P0003 T00890061 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T08:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","43","50",,,,,"76",,"BKN:07 15 BKN:07 60 OVC:08 110","29.18","10.00","47","240","18","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/10/20 08:49:02 SPECI KORD 101449Z 24009G16KT 10SM BKN015 BKN060 OVC110 10/06 A2990 RMK AO2 RAE20 P0003 FIBI (JR)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","43","50","T",,"+0.01","8","77","29.91","BKN:07 15 BKN:07 60 OVC:08 110","29.18","10.00","47","240","18","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13905/10/20 08:51:02 METAR KORD 101451Z 24010G16KT 10SM BKN015 BKN060 OVC110 10/06 A2990 RMK AO2 RAE20 SLP127 P0003 60007 T01000061 58005 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T09:41:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","40","50",,,,,"68",,"FEW:02 21 BKN:07 35 OVC:08 65","29.19","10.00","45","260","21","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/10/20 09:41:02 SPECI KORD 101541Z 26012G18KT 10SM FEW021 BKN035 OVC065 10/04 A2991 RMK AO2 T01000044 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","40","50","0.00",,,,"68","29.91","FEW:02 21 BKN:07 36 OVC:08 43","29.19","10.00","45","260",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/10/20 09:51:02 METAR KORD 101551Z 26012KT 10SM FEW021 BKN036 OVC043 10/04 A2991 RMK AO2 SLP129 T01000044 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","47","T","-RA:02 |RA |RA",,,"77","29.93","FEW:02 20 BKN:07 31 OVC:08 38","29.20","10.00","44","260","22","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/10/20 10:51:02 METAR KORD 101651Z 26010G19KT 10SM -RA FEW020 BKN031 OVC038 08/04 A2992 RMK AO2 RAB41 SLP134 P0000 T00830044 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T11:35:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","41","48","T","-RA:02 |RA |RA",,,"77",,"BKN:07 16 OVC:08 38","29.20","10.00","45","270","23","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/10/20 11:35:02 SPECI KORD 101735Z 27015G20KT 10SM -RA BKN016 OVC038 09/05 A2992 RMK AO2 P0000 T00890050 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","48","T",,"-0.02","0","74","29.92","SCT:04 16 BKN:07 22 OVC:08 47","29.20","10.00","44","290","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15105/10/20 11:51:02 METAR KORD 101751Z 29012G19KT 10SM SCT016 BKN022 OVC047 09/04 A2992 RMK AO2 RAE41 SLP133 P0000 60007 T00890044 10106 20083 50006 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","48",,,"0.02","9","74","29.92","15","29.22","9.94","44","290",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272530 12466 82912 10089 20044 39894 40133 50006 60021 91751 333 10128 20083 91019 555 91018=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T12:25:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","39","49",,,,,"69",,"SCT:04 22 OVC:08 31","29.20","10.00","44","280","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/10/20 12:25:02 SPECI KORD 101825Z 28011G19KT 10SM SCT022 OVC031 09/04 A2992 RMK AO2 T00940039 (JR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T12:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","37","46",,,,,"71",,"FEW:02 8 SCT:04 22 OVC:08 30","29.22","10.00","42","030","22","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/10/20 12:49:02 SPECI KORD 101849Z 03013G19KT 10SM FEW008 SCT022 OVC030 08/03 A2994 RMK AO2 FIBI (JR)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","37","44","T","-RA:02 |RA |RA",,,"76","29.94","FEW:02 8 BKN:07 27 OVC:08 31","29.22","10.00","41","030","25","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/10/20 12:51:02 METAR KORD 101851Z 03015G22KT 10SM -RA FEW008 BKN027 OVC031 07/03 A2994 RMK AO2 RAB51 SLP138 P0000 T00670028 (JR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T12:58:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","38","43","T","-RA:02 |RA |RA",,,"82",,"FEW:02 8 BKN:07 18 OVC:08 31","29.22","8.00","41","030",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/10/20 12:58:02 SPECI KORD 101858Z 03016KT 8SM -RA FEW008 BKN018 OVC031 06/03 A2994 RMK AO2 P0000 T00610033 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T13:06:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","39","42","0.01","RA:02 BR:1 |RA |RA",,,"89",,"SCT:04 8 BKN:07 15 OVC:08 23","29.23","4.00","41","030",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/10/20 13:06:02 SPECI KORD 101906Z 03015KT 4SM RA BR SCT008 BKN015 OVC023 06/04 A2995 RMK AO2 WSHFT 1846 P0001 T00560039 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T13:16:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","39","43","0.02","-RA:02 BR:1 |RA |RA",,,"86",,"SCT:04 8 BKN:07 17 OVC:08 18","29.23","5.00","41","030",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12905/10/20 13:16:02 SPECI KORD 101916Z 03017KT 5SM -RA BR SCT008 BKN017 OVC018 06/04 A2995 RMK AO2 WSHFT 1846 P0002 T00610039 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T13:40:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","38","41","0.04","-RA:02 |RA |RA",,,"89",,"OVC:08 9","29.25","7.00","40","020",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12405/10/20 13:40:02 SPECI KORD 101940Z 02016KT 7SM -RA OVC009 05/03 A2997 RMK AO2 WSHFT 1846 LTG DSNT SE P0004 T00500033 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","37","41","0.05","-RA:02 BR:1 |RA |RA",,,"86","29.98","BKN:07 9 OVC:08 12","29.26","6.00","39","010","29","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13205/10/20 13:51:02 METAR KORD 101951Z 01020G25KT 6SM -RA BR BKN009 OVC012 05/03 A2998 RMK AO2 WSHFT 1846 SLP153 P0005 T00500028 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T13:59:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","36","41","T","-RA:02 |RA |RA",,,"82",,"SCT:04 9 OVC:08 18","29.26","8.00","39","010","30","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12905/10/20 13:59:02 SPECI KORD 101959Z 01019G26KT 8SM -RA SCT009 OVC018 05/02 A2998 RMK AO2 PK WND 36026/1957 P0000 T00500022 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T14:15:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","36","41","0.01","-RA:02 |RA |RA",,,"82",,"FEW:02 9 BKN:07 13 OVC:08 19","29.27","8.00","39","010",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13305/10/20 14:15:02 SPECI KORD 102015Z 01016KT 8SM -RA FEW009 BKN013 OVC019 05/02 A2999 RMK AO2 PK WND 36026/1957 P0001 T00500022 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","35","39","0.01","-RA:02 |RA |RA","-0.08","3","86","30.01","FEW:02 9 BKN:07 13 OVC:08 19","29.28","10.00","37","350",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15305/10/20 14:51:02 METAR KORD 102051Z 35018KT 10SM -RA FEW009 BKN013 OVC019 04/02 A3000 RMK AO2 PK WND 36026/1957 SLP164 P0001 60006 T00390017 53028 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","34","38","0.02","-RA:02 |RA |RA",,,"86","30.06","BKN:07 14 OVC:08 22","29.33","7.00","36","350","29","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/10/20 15:51:02 METAR KORD 102151Z 35018G25KT 7SM -RA BKN014 OVC022 03/01 A3005 RMK AO2 SLP179 P0001 T00330011 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","37","0.02","-RA:02 |RA |RA",,,"89","30.09","BKN:07 10 OVC:08 18","29.36","10.00","36","320",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/10/20 16:51:02 METAR KORD 102251Z 32010KT 10SM -RA BKN010 OVC018 03/01 A3008 RMK AO2 SLP188 P0003 T00280011 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T17:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","37","0.01","-RA:02 |RA |RA",,,"89",,"BKN:07 9 OVC:08 20","29.36","10.00","36","310",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/10/20 17:14:02 SPECI KORD 102314Z 31007KT 10SM -RA BKN009 OVC020 03/01 A3008 RMK AO2 P0001 T00280011 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T17:29:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","38","0.02","-RA:02 |RA |RA",,,"86",,"SCT:04 9 BKN:07 19 OVC:08 25","29.36","10.00","36","300",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/10/20 17:29:02 SPECI KORD 102329Z 30010KT 10SM -RA SCT009 BKN019 OVC025 03/01 A3008 RMK AO2 P0002 T00330011 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T17:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","38","0.02","-RA:02 |RA |RA",,,"86",,"BKN:07 7 BKN:07 13 OVC:08 23","29.36","10.00","36","300",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/10/20 17:34:02 SPECI KORD 102334Z 30008KT 10SM -RA BKN007 BKN013 OVC023 03/01 A3008 RMK AO2 P0002 T00330011 (BLH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","34","38","0.02","-RA:02 |RA |RA","-0.08","1","86","30.10","BKN:07 9 BKN:07 13 OVC:08 20","29.37","10.00","36","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14705/10/20 17:51:02 METAR KORD 102351Z 30007KT 10SM -RA BKN009 BKN013 OVC020 03/01 A3009 RMK AO2 SLP193 P0002 60012 T00330011 10094 20028 51028 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T18:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34","38",,"||RA","-0.08","1","86","30.10","8","29.38","9.94","36","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272530 11366 83007 10033 20011 39950 40193 51028 60031 761// 92351 333 10106 20028 555 91100=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","35","39","0.01",,,,"86","30.10","BKN:07 9 BKN:07 24 OVC:08 33","29.37","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/10/20 18:51:01 METAR KORD 110051Z 00000KT 10SM BKN009 BKN024 OVC033 04/02 A3009 RMK AO2 RAE23 SLP194 P0001 T00390017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T18:58:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","35","39",,,,,"86",,"SCT:04 9 BKN:07 25 OVC:08 40","29.37","10.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/10/20 18:58:01 SPECI KORD 110058Z 00000KT 10SM SCT009 BKN025 OVC040 04/02 A3009 RMK AO2 T00390017","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T19:29:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","36","40",,,,,"86",,"SCT:04 11 BKN:07 21 OVC:08 45","29.38","10.00","38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/10/20 19:29:01 SPECI KORD 110129Z 00000KT 10SM SCT011 BKN021 OVC045 04/02 A3010 RMK AO2 T00440022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T19:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","36","39",,,,,"87",,"BKN:07 11 BKN:07 18 OVC:08 29","29.39","10.00","38","030",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/10/20 19:49:03 SPECI KORD 110149Z 03007KT 10SM BKN011 BKN018 OVC029 04/02 A3011 RMK AO2 FIBI (BLH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","36","40","0.00",,,,"86","30.12","BKN:07 11 BKN:07 18 OVC:08 29","29.39","10.00","38","350",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/10/20 19:51:01 METAR KORD 110151Z 35004KT 10SM BKN011 BKN018 OVC029 04/02 A3011 RMK AO2 SLP200 T00440022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-10T20:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","35","40",,,,,"83",,"SCT:04 11 BKN:07 20 OVC:08 28","29.39","10.00","38","030",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/10/20 20:17:01 SPECI KORD 110217Z 03005KT 10SM SCT011 BKN020 OVC028 04/02 A3012 RMK AO2 T00440017","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
